drug_id,drug_name,drug_type,max_stage,n_interactome_targets_hit,targets_hit,moa,moa_n_targets,hits_first_shell,hits_eef1a_seed,n_indications,inds_score,on_score,se_score_undefined,composite_score_variantA,pathway_score_raw,pathway_score,composite_score_variantB,rank_variantA,rank_variantB,rank_shift_B_vs_A
CHEMBL564829,MILCICLIB,Small molecule,PHASE_2,1,CDK2,Cyclin-dependent kinase 1 inhibitor; Cyclin-dependent kinase 2 inhibitor; Cyclin-dependent kinase 4 inhibitor; Nerve growth factor receptor Trk-A inhibitor,4,TRUE,FALSE,2,0.016,0.03846153846153846,0,0.01618925056373993,2.09861228866811,0,0.016189250563739925,248,293,-45
CHEMBL2408045,SAPITINIB,Small molecule,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor; Receptor tyrosine-protein kinase erbB-3 inhibitor,3,TRUE,FALSE,4,0.032,0.02564102564102564,0,0.01480152708230161,2.09861228866811,0,0.014801527082301615,251,294,-43
CHEMBL296468,BMS-387032,Small molecule,PHASE_1,1,CDK2,Cyclin-dependent kinase 2 inhibitor; Cyclin-dependent kinase 7 inhibitor; Cyclin-dependent kinase 9 inhibitor,3,TRUE,FALSE,4,0.032,0.02564102564102564,0,0.01480152708230161,2.09861228866811,0,0.014801527082301615,251,295,-44
CHEMBL3577124,LY-3009120,Small molecule,PHASE_1,1,RAF1,Serine/threonine-protein kinase A-Raf inhibitor; Serine/threonine-protein kinase B-raf inhibitor; Serine/threonine-protein kinase RAF inhibitor,3,TRUE,FALSE,4,0.032,0.02564102564102564,0,0.01480152708230161,2.09861228866811,0,0.014801527082301615,251,296,-45
CHEMBL2106615,BAZEDOXIFENE ACETATE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor modulator,2,TRUE,FALSE,4,0.032,0.01282051282051282,0,0.01343504590754318,2.09861228866811,0,0.013435045907543183,254,297,-43
CHEMBL2109389,IMGATUZUMAB,Antibody,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 antagonist; Epidermal growth factor receptor erbB1 inhibitor; Low affinity immunoglobulin gamma Fc region receptor III-A cross-linking agent,2,TRUE,FALSE,4,0.032,0.01282051282051282,0,0.01343504590754318,2.09861228866811,0,0.013435045907543183,254,298,-44
CHEMBL31965,CANERTINIB,Small molecule,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor; Receptor protein-tyrosine kinase erbB-4 inhibitor,3,TRUE,FALSE,0,0,0.02564102564102564,0,0.01298701298701298,2.09861228866811,0,0.012987012987012986,259,299,-40
CHEMBL3989921,NERATINIB MALEATE,Small molecule,APPROVAL,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor; Receptor protein-tyrosine kinase erbB-4 inhibitor,3,TRUE,FALSE,3,0.024,0.02564102564102564,0,0.01258011163057369,2.09861228866811,0,0.012580111630573697,261,300,-39
CHEMBL489,AFIMOXIFENE,Small molecule,PHASE_2,1,ESR1,Estrogen receptor modulator; Estrogen-related receptor gamma antagonist,3,TRUE,FALSE,3,0.024,0.02564102564102564,0,0.01258011163057369,2.09861228866811,0,0.012580111630573697,261,301,-40
CHEMBL545315,CANERTINIB DIHYDROCHLORIDE,Small molecule,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor; Receptor protein-tyrosine kinase erbB-4 inhibitor,3,TRUE,FALSE,3,0.024,0.02564102564102564,0,0.01258011163057369,2.09861228866811,0,0.012580111630573697,261,302,-41
CHEMBL2107863,RINDOPEPIMUT,Unknown,PHASE_3,1,EGFR,Epidermal growth factor receptor erbB1 vaccine antigen,1,TRUE,FALSE,3,0.024,0,0,0.01214574898785425,2.09861228866811,0,0.012145748987854251,266,303,-37
CHEMBL2108038,MATUZUMAB,Antibody,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,3,0.024,0,0,0.01214574898785425,2.09861228866811,0,0.012145748987854251,266,304,-38
CHEMBL3940890,ACORAMIDIS,Small molecule,APPROVAL,1,TTR,Transthyretin stabiliser,1,TRUE,FALSE,3,0.024,0,0,0.01214574898785425,2.09861228866811,0,0.012145748987854251,266,305,-39
CHEMBL4297537,INOTERSEN SODIUM,Oligonucleotide,APPROVAL,1,TTR,Transthyretin mRNA antisense inhibitor,1,TRUE,FALSE,3,0.024,0,0,0.01214574898785425,2.09861228866811,0,0.012145748987854251,266,306,-40
CHEMBL4594273,ELACESTRANT HYDROCHLORIDE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor alpha degrader,1,TRUE,FALSE,3,0.024,0,0,0.01214574898785425,2.09861228866811,0,0.012145748987854251,266,307,-41
CHEMBL4594335,EPLONTERSEN SODIUM,Oligonucleotide,APPROVAL,1,TTR,Transthyretin mRNA antisense inhibitor,1,TRUE,FALSE,3,0.024,0,0,0.01214574898785425,2.09861228866811,0,0.012145748987854251,266,308,-42
CHEMBL4594511,VUTRISIRAN,Oligonucleotide,APPROVAL,1,TTR,Transthyretin mRNA rnai inhibitor,1,TRUE,FALSE,3,0.024,0,0,0.01214574898785425,2.09861228866811,0,0.012145748987854251,266,309,-43
CHEMBL4594536,CS-1003,Unknown,PHASE_3,1,PDCD1,Programmed cell death protein 1 inhibitor,1,TRUE,FALSE,3,0.024,0,0,0.01214574898785425,2.09861228866811,0,0.012145748987854251,266,310,-44
CHEMBL4650316,GIREDESTRANT,Small molecule,PHASE_3,1,ESR1,Estrogen receptor alpha degrader,1,TRUE,FALSE,3,0.024,0,0,0.01214574898785425,2.09861228866811,0,0.012145748987854251,266,311,-45
CHEMBL4650516,FINOTONLIMAB,Antibody,PHASE_3,1,PDCD1,Programmed cell death protein 1 inhibitor,1,TRUE,FALSE,3,0.024,0,0,0.01214574898785425,2.09861228866811,0,0.012145748987854251,266,312,-46
CHEMBL3786673,EDASALONEXENT,Small molecule,PHASE_3,3,NFKB1;NFKB2;RELA,Nuclear factor NF-kappa-B complex inhibitor,3,TRUE,FALSE,2,0.016,0.02564102564102564,0,0.01108993374851408,2.09861228866811,0,0.01108993374851408,279,313,-34
CHEMBL1645462,AC-480,Small molecule,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor; Receptor protein-tyrosine kinase erbB-4 inhibitor,3,TRUE,FALSE,2,0.016,0.02564102564102564,0,0.01108993374851408,2.09861228866811,0,0.01108993374851408,279,314,-35
CHEMBL2104967,FIRATEGRAST,Small molecule,PHASE_2,1,ITGA4,Integrin alpha-4/beta-1 antagonist; Integrin alpha-4/beta-7 antagonist,3,TRUE,FALSE,2,0.016,0.02564102564102564,0,0.01108993374851408,2.09861228866811,0,0.01108993374851408,279,315,-36
CHEMBL2105712,AFATINIB DIMALEATE,Small molecule,APPROVAL,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor; Receptor protein-tyrosine kinase erbB-4 inhibitor,3,TRUE,FALSE,2,0.016,0.02564102564102564,0,0.01108993374851408,2.09861228866811,0,0.01108993374851408,279,316,-37
CHEMBL2105719,DACOMITINIB,Small molecule,APPROVAL,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor; Receptor protein-tyrosine kinase erbB-4 inhibitor,3,TRUE,FALSE,2,0.016,0.02564102564102564,0,0.01108993374851408,2.09861228866811,0,0.01108993374851408,279,317,-38
CHEMBL3678958,RUSERONTINIB,Small molecule,PHASE_3,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Tyrosine-protein kinase ABL inhibitor; Tyrosine-protein kinase receptor FLT3 inhibitor,3,TRUE,FALSE,2,0.016,0.02564102564102564,0,0.01108993374851408,2.09861228866811,0,0.01108993374851408,279,318,-39
CHEMBL3977543,BELVARAFENIB,Small molecule,PHASE_2,1,RAF1,RAF serine/threonine protein kinase inhibitor,3,TRUE,FALSE,2,0.016,0.02564102564102564,0,0.01108993374851408,2.09861228866811,0,0.01108993374851408,279,319,-40
CHEMBL2029988,CEP-32496,Small molecule,PHASE_1_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Serine/threonine-protein kinase B-raf inhibitor; Tyrosine-protein kinase receptor RET inhibitor,3,TRUE,FALSE,1,0.008,0.02564102564102564,0,0.0108391798484563,2.09861228866811,0,0.010839179848456304,287,320,-33
CHEMBL2103738,LITHIUM CITRATE,Small molecule,APPROVAL,1,GSK3B,Glycogen synthase kinase-3 inhibitor; Inositol-1(or 4)-monophosphatase 1 inhibitor,3,TRUE,FALSE,1,0.008,0.02564102564102564,0,0.0108391798484563,2.09861228866811,0,0.010839179848456304,287,321,-34
CHEMBL3545420,AG-24322,Small molecule,PHASE_1,1,CDK2,Cyclin-dependent kinase 1 inhibitor; Cyclin-dependent kinase 2 inhibitor; Cyclin-dependent kinase 4 inhibitor,3,TRUE,FALSE,1,0.008,0.02564102564102564,0,0.0108391798484563,2.09861228866811,0,0.010839179848456304,287,322,-35
CHEMBL384304,RG-547,Small molecule,PHASE_1,1,CDK2,Cyclin-dependent kinase 1 inhibitor; Cyclin-dependent kinase 2 inhibitor; Cyclin-dependent kinase 4 inhibitor,3,TRUE,FALSE,1,0.008,0.02564102564102564,0,0.0108391798484563,2.09861228866811,0,0.010839179848456304,287,323,-36
CHEMBL1200675,TOREMIFENE CITRATE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor modulator,2,TRUE,FALSE,3,0.024,0.01282051282051282,0,0.01015581406322171,2.09861228866811,0,0.010155814063221713,292,324,-32
CHEMBL1230314,ESTETROL ANHYDROUS,Small molecule,UNKNOWN,1,ESR1,Estrogen receptor agonist,2,TRUE,FALSE,3,0.024,0.01282051282051282,0,0.01015581406322171,2.09861228866811,0,0.010155814063221713,292,325,-33
CHEMBL2107341,FISPEMIFENE,Small molecule,PHASE_2,1,ESR1,Estrogen receptor modulator,2,TRUE,FALSE,3,0.024,0.01282051282051282,0,0.01015581406322171,2.09861228866811,0,0.010155814063221713,292,326,-34
CHEMBL226267,ARZOXIFENE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor modulator,2,TRUE,FALSE,3,0.024,0.01282051282051282,0,0.01015581406322171,2.09861228866811,0,0.010155814063221713,292,327,-35
CHEMBL3137345,DULIGOTUZUMAB,Antibody,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor tyrosine-protein kinase erbB-3 inhibitor,2,TRUE,FALSE,3,0.024,0.01282051282051282,0,0.01015581406322171,2.09861228866811,0,0.010155814063221713,292,328,-36
CHEMBL328190,LASOFOXIFENE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor modulator,2,TRUE,FALSE,3,0.024,0.01282051282051282,0,0.01015581406322171,2.09861228866811,0,0.010155814063221713,292,329,-37
CHEMBL362558,LY-2090314,Small molecule,PHASE_2,1,GSK3B,Glycogen synthase kinase-3 alpha inhibitor; Glycogen synthase kinase-3 beta inhibitor,2,TRUE,FALSE,3,0.024,0.01282051282051282,0,0.01015581406322171,2.09861228866811,0,0.010155814063221713,292,330,-38
CHEMBL4297865,ABIVERTINIB,Small molecule,PHASE_3,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Tyrosine-protein kinase BTK inhibitor,2,TRUE,FALSE,3,0.024,0.01282051282051282,0,0.01015581406322171,2.09861228866811,0,0.010155814063221713,292,331,-39
CHEMBL4297866,ABIVERTINIB MALEATE,Small molecule,PHASE_3,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Tyrosine-protein kinase BTK inhibitor,2,TRUE,FALSE,3,0.024,0.01282051282051282,0,0.01015581406322171,2.09861228866811,0,0.010155814063221713,292,332,-40
CHEMBL4583691,NAPORAFENIB,Small molecule,PHASE_3,1,RAF1,B-raf/RAF proto-oncogene serine/threonine-protein kinase inhibitor,2,TRUE,FALSE,3,0.024,0.01282051282051282,0,0.01015581406322171,2.09861228866811,0,0.010155814063221713,292,333,-41
CHEMBL1200430,ESTRADIOL ACETATE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor alpha agonist,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,334,-32
CHEMBL1405,ESTRONE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor alpha agonist,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,335,-33
CHEMBL2103772,RACECADOTRIL,Small molecule,APPROVAL,1,MME,Neprilysin inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,336,-34
CHEMBL2355051,CLOMIPHENE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor alpha modulator,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,337,-35
CHEMBL3545063,OSIMERTINIB MESYLATE,Small molecule,APPROVAL,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,338,-36
CHEMBL3545308,ROCILETINIB,Small molecule,APPROVAL,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,339,-37
CHEMBL3663929,NAQUOTINIB,Small molecule,PHASE_3,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,340,-38
CHEMBL3707294,DEPATUXIZUMAB,Antibody,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,341,-39
CHEMBL3786343,OLMUTINIB,Small molecule,APPROVAL,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,342,-40
CHEMBL411,DIETHYLSTILBESTROL,Small molecule,APPROVAL,1,ESR1,Estrogen receptor alpha agonist,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,343,-41
CHEMBL4297528,RISDIPLAM,Small molecule,APPROVAL,1,SMN2,SMN2 pre-mRNA positive modulator,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,344,-42
CHEMBL4297770,INOTERSEN,Oligonucleotide,APPROVAL,1,TTR,Transthyretin mRNA antisense inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,345,-43
CHEMBL4466233,PEMRAMETOSTAT,Small molecule,PHASE_2,1,PRMT5,Protein arginine N-methyltransferase 5 inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,346,-44
CHEMBL4475463,AMCENESTRANT,Small molecule,PHASE_3,1,ESR1,Estrogen receptor alpha degrader,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,347,-45
CHEMBL4594334,EPLONTERSEN,Oligonucleotide,APPROVAL,1,TTR,Transthyretin mRNA antisense inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,348,-46
CHEMBL4650226,ACORAMIDIS HYDROCHLORIDE,Small molecule,APPROVAL,1,TTR,Transthyretin stabiliser,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,349,-47
CHEMBL4650290,GC1118,Unknown,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,350,-48
CHEMBL4650365,CAMIZESTRANT,Small molecule,PREAPPROVAL,1,ESR1,Estrogen receptor alpha degrader,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,351,-49
CHEMBL4650482,PIMIVALIMAB,Antibody,PHASE_2,1,PDCD1,Programmed cell death protein 1 inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,352,-50
CHEMBL5095303,VUTRISIRAN SODIUM,Oligonucleotide,APPROVAL,1,TTR,Transthyretin mRNA rnai inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,353,-51
CHEMBL5314411,EPITINIB,Small molecule,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,354,-52
CHEMBL6068478,LAZERTINIB MESYLATE,Small molecule,APPROVAL,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,355,-53
CHEMBL954,ENCLOMIPHENE,Small molecule,PHASE_2,1,ESR1,Estrogen receptor alpha modulator,1,TRUE,FALSE,2,0.016,0,0,0.00806451612903225,2.09861228866811,0,0.008064516129032258,302,356,-54
CHEMBL4297240,ONASEMNOGENE ABEPARVOVEC,Gene,APPROVAL,2,SMN1;SMN2,Survival motor neuron protein exogenous gene,2,TRUE,FALSE,2,0.016,0.01282051282051282,0,0.00734639461174926,2.09861228866811,0,0.007346394611749267,332,357,-25
CHEMBL1097999,E-6201,Small molecule,PHASE_2,1,MAP3K1,Dual specificity mitogen-activated protein kinase kinase 1 inhibitor; Mitogen-activated protein kinase kinase kinase 1 inhibitor,2,TRUE,FALSE,2,0.016,0.01282051282051282,0,0.00734639461174926,2.09861228866811,0,0.007346394611749267,332,358,-26
CHEMBL1201466,"ESTROGENS, CONJUGATED SYNTHETIC A",Unknown,APPROVAL,1,ESR1,Estrogen receptor agonist,2,TRUE,FALSE,2,0.016,0.01282051282051282,0,0.00734639461174926,2.09861228866811,0,0.007346394611749267,332,359,-27
CHEMBL1201467,"SYNTHETIC CONJUGATED ESTROGENS, B",Unknown,APPROVAL,1,ESR1,Estrogen receptor agonist,2,TRUE,FALSE,2,0.016,0.01282051282051282,0,0.00734639461174926,2.09861228866811,0,0.007346394611749267,332,360,-28
CHEMBL3137351,ABRILUMAB,Antibody,PHASE_2,1,ITGA4,Integrin alpha-4/beta-7 inhibitor,2,TRUE,FALSE,2,0.016,0.01282051282051282,0,0.00734639461174926,2.09861228866811,0,0.007346394611749267,332,361,-29
CHEMBL4594602,LOMVASTOMIG,Antibody,PHASE_2,1,PDCD1,Hepatitis A virus cellular receptor 2 inhibitor; Programmed cell death protein 1 inhibitor,2,TRUE,FALSE,2,0.016,0.01282051282051282,0,0.00734639461174926,2.09861228866811,0,0.007346394611749267,332,362,-30
CHEMBL573352,TAS-106,Small molecule,PHASE_2,1,POLR1A,DNA-directed RNA polymerase I subunit RPA1 inhibitor; DNA-directed RNA polymerase II subunit RPB1 inhibitor; DNA-directed RNA polymerase III subunit RPC1 inhibitor,2,TRUE,FALSE,2,0.016,0.01282051282051282,0,0.00734639461174926,2.09861228866811,0,0.007346394611749267,332,363,-31
CHEMBL6067998,LASOFOXIFENE TARTRATE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor modulator,2,TRUE,FALSE,2,0.016,0.01282051282051282,0,0.00734639461174926,2.09861228866811,0,0.007346394611749267,332,364,-32
CHEMBL1201165,QUINESTROL,Small molecule,APPROVAL,1,ESR1,Estrogen receptor agonist,2,TRUE,FALSE,0,0,0.01282051282051282,0,0.0064516129032258,2.09861228866811,0,0.006451612903225806,341,365,-24
CHEMBL141305,CYCLOFENIL,Small molecule,APPROVAL,1,ESR1,Estrogen receptor modulator,2,TRUE,FALSE,0,0,0.01282051282051282,0,0.0064516129032258,2.09861228866811,0,0.006451612903225806,341,366,-25
CHEMBL1969664,AZD-1080,Small molecule,PHASE_1,1,GSK3B,Glycogen synthase kinase-3 inhibitor,2,TRUE,FALSE,0,0,0.01282051282051282,0,0.0064516129032258,2.09861228866811,0,0.006451612903225806,341,367,-26
CHEMBL3545200,S-222611,Unknown,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,2,TRUE,FALSE,0,0,0.01282051282051282,0,0.0064516129032258,2.09861228866811,0,0.006451612903225806,341,368,-27
CHEMBL3545274,MK-6913,Small molecule,PHASE_2,1,ESR1,Estrogen receptor agonist,2,TRUE,FALSE,0,0,0.01282051282051282,0,0.0064516129032258,2.09861228866811,0,0.006451612903225806,341,369,-28
CHEMBL3545355,CHF4227,Small molecule,PHASE_1,1,ESR1,Estrogen receptor modulator,2,TRUE,FALSE,0,0,0.01282051282051282,0,0.0064516129032258,2.09861228866811,0,0.006451612903225806,341,370,-29
CHEMBL487,DROLOXIFENE,Small molecule,PHASE_2,1,ESR1,Estrogen receptor modulator,2,TRUE,FALSE,0,0,0.01282051282051282,0,0.0064516129032258,2.09861228866811,0,0.006451612903225806,341,371,-30
CHEMBL6318,IDOXIFENE,Small molecule,PHASE_3,1,ESR1,Estrogen receptor modulator,2,TRUE,FALSE,0,0,0.01282051282051282,0,0.0064516129032258,2.09861228866811,0,0.006451612903225806,341,372,-31
CHEMBL68055,ACOLBIFENE,Small molecule,PHASE_3,1,ESR1,Estrogen receptor modulator,2,TRUE,FALSE,0,0,0.01282051282051282,0,0.0064516129032258,2.09861228866811,0,0.006451612903225806,341,373,-32
CHEMBL1200598,DIETHYLSTILBESTROL DIPHOSPHATE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor agonist,2,TRUE,FALSE,1,0.008,0.01282051282051282,0,0.00551438976567463,2.09861228866811,0,0.005514389765674632,352,374,-22
CHEMBL1614725,TAK-285,Small molecule,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,2,TRUE,FALSE,1,0.008,0.01282051282051282,0,0.00551438976567463,2.09861228866811,0,0.005514389765674632,352,375,-23
CHEMBL1947204,ALLITINIB,Small molecule,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,2,TRUE,FALSE,1,0.008,0.01282051282051282,0,0.00551438976567463,2.09861228866811,0,0.005514389765674632,352,376,-24
CHEMBL2109391,MDX-447,Unknown,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 cross-linking agent; High affinity immunoglobulin gamma Fc receptor I cross-linking agent,2,TRUE,FALSE,1,0.008,0.01282051282051282,0,0.00551438976567463,2.09861228866811,0,0.005514389765674632,352,377,-25
CHEMBL21536,XANOMELINE,Small molecule,APPROVAL,1,CHRM4,Muscarinic acetylcholine receptor M1 agonist; Muscarinic acetylcholine receptor M4 agonist,2,TRUE,FALSE,1,0.008,0.01282051282051282,0,0.00551438976567463,2.09861228866811,0,0.005514389765674632,352,378,-26
CHEMBL2336050,XANOMELINE TARTRATE,Small molecule,PHASE_3,1,CHRM4,Muscarinic acetylcholine receptor M1 agonist; Muscarinic acetylcholine receptor M4 agonist,2,TRUE,FALSE,1,0.008,0.01282051282051282,0,0.00551438976567463,2.09861228866811,0,0.005514389765674632,352,379,-27
CHEMBL3187812,ILEPATRIL,Small molecule,PHASE_2_3,1,MME,Angiotensin-converting enzyme inhibitor; Neprilysin inhibitor,2,TRUE,FALSE,1,0.008,0.01282051282051282,0,0.00551438976567463,2.09861228866811,0,0.005514389765674632,352,380,-28
CHEMBL3989794,DAGLUTRIL,Small molecule,PHASE_2,1,MME,Endothelin-converting enzyme 1 inhibitor; Neprilysin inhibitor,2,TRUE,FALSE,1,0.008,0.01282051282051282,0,0.00551438976567463,2.09861228866811,0,0.005514389765674632,352,381,-29
CHEMBL4594472,BAFISONTAMAB,Antibody,PHASE_2,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Hepatocyte growth factor receptor inhibitor,2,TRUE,FALSE,1,0.008,0.01282051282051282,0,0.00551438976567463,2.09861228866811,0,0.005514389765674632,352,382,-30
CHEMBL4650279,TUXOBERTINIB,Small molecule,PHASE_1_2,1,EGFR,Epidermal growth factor receptor erbB1 negative allosteric modulator; Receptor protein-tyrosine kinase erbB-2 negative allosteric modulator,2,TRUE,FALSE,1,0.008,0.01282051282051282,0,0.00551438976567463,2.09861228866811,0,0.005514389765674632,352,383,-31
CHEMBL5314407,ARQ-736,Small molecule,PHASE_1,1,RAF1,Serine/threonine-protein kinase B-raf inhibitor; Serine/threonine-protein kinase RAF inhibitor,2,TRUE,FALSE,1,0.008,0.01282051282051282,0,0.00551438976567463,2.09861228866811,0,0.005514389765674632,352,384,-32
CHEMBL6067986,AV-412,Small molecule,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor; Receptor protein-tyrosine kinase erbB-2 inhibitor,2,TRUE,FALSE,1,0.008,0.01282051282051282,0,0.00551438976567463,2.09861228866811,0,0.005514389765674632,352,385,-33
CHEMBL1201477,POLYESTRADIOL PHOSPHATE,Small molecule,APPROVAL,1,ESR1,Estrogen receptor alpha agonist,1,TRUE,FALSE,1,0.008,0,0,0.00401606425702811,2.09861228866811,0,0.004016064257028113,368,386,-18
CHEMBL2107872,DELCASERTIB,Unknown,PHASE_2,1,PRKCD,Protein kinase C delta inhibitor,1,TRUE,FALSE,1,0.008,0,0,0.00401606425702811,2.09861228866811,0,0.004016064257028113,368,387,-19
CHEMBL2109390,MAB-425,Unknown,UNKNOWN,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,1,0.008,0,0,0.00401606425702811,2.09861228866811,0,0.004016064257028113,368,388,-20
CHEMBL258940,FALNIDAMOL,Small molecule,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,1,0.008,0,0,0.00401606425702811,2.09861228866811,0,0.004016064257028113,368,389,-21
CHEMBL3301572,NUSINERSEN,Oligonucleotide,APPROVAL,1,SMN2,SMN2 pre-mRNA positive modulator,1,TRUE,FALSE,1,0.008,0,0,0.00401606425702811,2.09861228866811,0,0.004016064257028113,368,390,-22
CHEMBL3545017,GTX-758,Small molecule,PHASE_2,1,ESR1,Estrogen receptor alpha agonist,1,TRUE,FALSE,1,0.008,0,0,0.00401606425702811,2.09861228866811,0,0.004016064257028113,368,391,-23
CHEMBL3545210,TAS-108,Small molecule,PHASE_2,1,ESR1,Estrogen receptor alpha antagonist,1,TRUE,FALSE,1,0.008,0,0,0.00401606425702811,2.09861228866811,0,0.004016064257028113,368,392,-24
CHEMBL3545235,SIMOTINIB,Small molecule,PHASE_1,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,1,0.008,0,0,0.00401606425702811,2.09861228866811,0,0.004016064257028113,368,393,-25
CHEMBL3581693,BRILANESTRANT,Small molecule,PHASE_2,1,ESR1,Estrogen receptor degrader,1,TRUE,FALSE,1,0.008,0,0,0.00401606425702811,2.09861228866811,0,0.004016064257028113,368,394,-26
CHEMBL3623290,AZD-3759,Small molecule,PHASE_2_3,1,EGFR,Epidermal growth factor receptor erbB1 inhibitor,1,TRUE,FALSE,1,0.008,0,0,0.00401606425702811,2.09861228866811,0,0.004016064257028113,368,395,-27
